id,name,host_id,host_profile_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7756218,Room 4 Double room with a balcony,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.37753,8.56021,Private room,0,1,24,2025-06-30,0.20,14,275,1,
7841685,Amazing oldtown location by Airhome,475053,1462519309454418320,James,Kreis 1,Rathaus,47.37137,8.54428,Entire home/apt,,1,127,2026-06-15,0.96,14,362,13,
7860214,Peaceful room in the city centre,2884491,1462611480485370340,Sari,Kreis 4,Hard,47.3826,8.51296,Private room,,30,0,,,1,64,0,
7927329,Appartement am Irchelpark,39464144,1465589627678816204,Ingrid,Kreis 6,Oberstrass,47.39641,8.55177,Private room,0,92,2,2023-05-30,0.02,1,358,0,
8093940,Room 9  Double room on Zuriberg Toblerplatz,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.37745,8.55867,Private room,0,2,37,2024-08-04,0.30,14,174,0,
8094116,Room 8 Double room with a view,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.37913,8.5601,Private room,0,1,24,2025-04-17,0.21,14,60,0,
8126239,A2r - 2 bedroom Zürich Downtown,18715465,1463059615258550802,Joy,Kreis 7,Hottingen,47.36955,8.55744,Entire home/apt,0,5,83,2026-06-23,0.64,15,13,6,
8158459,Charming Studio / Old town (UZ7),23561865,1465274926504678242,Dimiter,Kreis 1,Rathaus,47.3718,8.54541,Entire home/apt,0,1,197,2026-05-08,1.51,145,83,8,
8160075,Charming flat / near lake (FB9),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.36215,8.54946,Entire home/apt,0,1,108,2026-05-20,0.82,145,111,9,
8169064,3.1 - Quiet Room in Penthouse Kreis 7,43111694,1465640115238905142,Dolder Liegenschaften AG,Kreis 7,Witikon,47.357601,8.59931,Private room,0,10,29,2025-09-04,0.22,8,144,1,
8271883,"Bed. Private, Clean, Safe, Quiet",1371406,1462544015656076697,Jens,Kreis 11,Oerlikon,47.40395,8.55318,Private room,,2,149,2024-08-10,1.14,2,0,0,
8332340,Letzigrund Red 3 Apartment,12886487,1462897903332723581,Stephanies,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,0,1,12,2025-12-19,0.10,99,298,2,
8332432,Letzigrund Yellow 4 Apartment,12886487,1462897903332723581,Stephanies,Kreis 9,Altstetten,47.38645,8.50316,Entire home/apt,,1,0,,,99,324,0,
8370018,Le Bijou Historic Roof Top Apartment,475053,1462519309454418320,James,Kreis 1,City,47.37682,8.53883,Entire home/apt,,1,69,2026-06-26,0.53,14,357,6,
8392091,Stylish flat with terrace near stadium Letzigrund,36107955,1465536278910215019,Rachid,Kreis 4,Hard,47.3882,8.49862,Entire home/apt,,3,10,2025-07-15,0.17,1,0,1,
8397025,"Executive Design Suit, Kreis 5",1483482,1462547067208873499,Dusha,Kreis 5,Escher Wyss,47.38722,8.51385,Entire home/apt,,95,0,,,1,363,0,
8476758,Luxuriöse Attika Loft in Zürich,2153971,1462587756236266444,Gasi,Kreis 4,Werd,47.374268,8.521883,Entire home/apt,,7,1,2017-08-12,0.01,1,363,0,
8627237,Gemütliche Wohnung in Zürich (Stadtkreis 11),27512311,1465406014252933023,Orfa,Kreis 11,Affoltern,47.41471,8.52269,Private room,,4,4,2024-07-12,0.11,1,0,0,
8658138,Fantastic 2 BR  flat close to the lake (Mainau 4),23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36124,8.55203,Entire home/apt,0,1,114,2026-06-16,0.87,145,13,23,
8658489,Fantastic 2BR executive flat 100sqm (Mainau 6),23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36136,8.55271,Entire home/apt,,2,90,2026-01-23,0.69,145,0,16,
8658898,Charming 1BD flat / old town - UZ16,23561865,1465274926504678242,Dimiter,Kreis 1,Rathaus,47.3718,8.54541,Entire home/apt,0,1,495,2026-05-21,3.85,145,87,21,
8708068,Spatious apartment by river side,22959986,1463192713396061400,Valentina,Kreis 5,Escher Wyss,47.39178,8.51652,Entire home/apt,,7,3,2019-08-01,0.02,1,0,0,
8915577,Nice 1BR apartment near lake (FB6),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.3617,8.54981,Entire home/apt,,4,304,2025-10-17,2.34,145,0,8,
8926048,Clean Cozy Center+pocketWIFI,18327045,1463052059586483419,Michal,Kreis 3,Sihlfeld,47.37281,8.51772,Private room,,5,109,2022-10-01,0.84,3,0,0,
8971198,Helles Altbaubjoux im Zentrum,1477771,1462546900105262004,Nuria,Kreis 1,Rathaus,47.37242,8.54543,Entire home/apt,0,2,100,2026-04-25,0.77,3,105,10,
9005395,Charming attic - 6min from ZurichHB,3414248,1462628778871431982,Dmitry,Kreis 3,Alt-Wiedikon,47.36562,8.51243,Entire home/apt,,3,43,2021-09-11,0.33,1,0,0,
9132333,room in quiet apt w/ garden in Zurich Seefeld,1796689,1462520429445800721,Pascal,Kreis 8,Seefeld,47.35709,8.55348,Private room,,2,26,2025-06-08,0.28,1,0,0,
9229424,Room 3,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.37911,8.56056,Private room,0,1,41,2025-09-14,0.33,14,22,2,
9243499,2BR flat near lake/city center SF5,23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36114,8.5518,Entire home/apt,0,1,179,2026-06-14,1.39,145,30,31,
9244524,Stauffacher Apartment- Bartlett,12886487,1462897903332723581,Stephanies,Kreis 4,Langstrasse,47.37708,8.52348,Entire home/apt,,1,9,2023-11-17,0.09,99,0,0,
9245092,Stauffacher Apartment- Inler,12886487,1462897903332723581,Stephanies,Kreis 4,Langstrasse,47.37708,8.52348,Entire home/apt,,1,12,2025-05-15,0.12,99,0,0,
9245379,Stauffacher Apartment- DaCosta,12886487,1462897903332723581,Stephanies,Kreis 4,Langstrasse,47.37708,8.52348,Entire home/apt,,1,32,2025-08-05,0.28,99,0,1,
9248507,Stauffacher Apartment- Kuhn,12886487,1462897903332723581,Stephanies,Kreis 4,Langstrasse,47.37708,8.52348,Entire home/apt,,1,122,2025-10-24,1.04,99,0,7,
9248717,Stauffacher Apartment- Botteron,12886487,1462897903332723581,Stephanies,Kreis 4,Langstrasse,47.37708,8.52348,Entire home/apt,,1,47,2025-10-21,0.40,99,0,3,
9285611,Charming studio / old town UZ11,23561865,1465274926504678242,Dimiter,Kreis 1,Rathaus,47.37137,8.54622,Entire home/apt,0,1,39,2025-07-04,0.30,145,13,1,
9299992,"Comfy and cozy! 
Privat room in central Zurich",45893761,1465685481928368087,Coco,Kreis 6,Oberstrass,47.38281,8.54858,Private room,0,2,50,2026-06-21,0.52,1,151,8,
9519509,Room 5,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.38165,8.55164,Private room,0,1,42,2025-11-30,0.34,14,212,2,
9520586,Room 1,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.37788,8.56047,Private room,0,1,21,2026-04-30,0.18,14,334,2,
9526343,Sunny central flat - zentral & sonnig,49352339,1465752214418351038,Olga,Kreis 6,Unterstrass,47.38938,8.54144,Entire home/apt,,2,28,2017-08-24,0.22,1,0,0,
9590886,Bright apartment in a trendy area,6806992,1462715747550326943,Sylvia,Kreis 10,Wipkingen,47.39321,8.53179,Entire home/apt,0,2,15,2026-06-20,0.12,1,7,4,
9598058,Green View-relax!,42267449,1465628544762452578,Zanyar,Kreis 10,Höngg,47.41102,8.48584,Entire home/apt,,5,4,2018-08-31,0.03,1,0,0,
9781471,Charming Studio / old town - UZ 14,23561865,1465274926504678242,Dimiter,Kreis 1,Rathaus,47.37265,8.54588,Entire home/apt,0,1,160,2026-06-11,1.25,145,19,9,
9783843,2 BR apartment near the lake / city center (D2),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.35721,8.5547,Entire home/apt,0,2,302,2026-06-09,2.36,145,13,18,
9785013,New: Boutique Studio in the heart of Zürich,13570663,1462586915939629182,Residence Services Apartments,Kreis 1,City,47.37036,8.5342,Entire home/apt,0,3,98,2026-04-03,0.77,55,317,1,
9892141,cosy&easy,50884548,1465784668277834766,PLATZHIRSCH ZÜRICH Downtown Boutique Hotel,Kreis 1,Rathaus,47.37358,8.544,Hotel room,,1,915,2026-06-14,7.20,1,196,119,
9929768,Nice 2.5 room Blueberry Apartment,12886487,1462897903332723581,Stephanies,Kreis 11,Oerlikon,47.40805,8.54772,Entire home/apt,,1,5,2025-07-29,0.05,99,248,1,
10005298,Nice 2.5 room Blueberry I Apartment,12886487,1462897903332723581,Stephanies,Kreis 11,Oerlikon,47.40807,8.54763,Entire home/apt,,1,8,2025-06-23,0.07,99,189,0,
10006040,Nice 1 room Cranberry Apartment,12886487,1462897903332723581,Stephanies,Kreis 11,Oerlikon,47.40805,8.5476,Entire home/apt,0,1,5,2020-12-13,0.04,99,331,0,
10006714,Nice 1 room Cranberry I Apartment,12886487,1462897903332723581,Stephanies,Kreis 11,Oerlikon,47.40806,8.54758,Entire home/apt,,1,4,2026-04-21,0.04,99,333,1,
10044960,Great 2BD flat old town (Schipfe B),23561865,1465274926504678242,Dimiter,Kreis 1,Lindenhof,47.37193,8.54151,Entire home/apt,0,2,169,2026-06-18,1.32,145,6,64,
10095770,Clean Spacious Fresh Centre+mobileWiFi,18327045,1463052059586483419,Michal,Kreis 3,Sihlfeld,47.37472,8.51771,Private room,,12,105,2022-09-17,0.83,3,0,0,
10121853,Cozy and bright apartment,10082038,1462831156198106217,Filippo,Kreis 10,Wipkingen,47.39464,8.52482,Entire home/apt,,1,4,2021-07-07,0.03,1,0,0,
10201982,The Cozy Loft in Zürich Altstetten,52410638,1465847955739205516,Dirk,Kreis 9,Altstetten,47.38527,8.49408,Entire home/apt,0,2,28,2026-06-15,2.08,1,172,21,
10215725,Lovely 2BR apartment - Mainau 7,23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36124,8.55203,Entire home/apt,,1,174,2026-05-24,1.36,145,27,2,
10382963,Top Lake Side Location By Airhome,475053,1462519309454418320,James,Kreis 1,Rathaus,47.36945,8.54503,Entire home/apt,1,1,164,2026-06-13,1.29,14,295,17,
10418945,Charming room - 15 min to Taylor Swift!,15136409,1462955072338606913,Fabienne,Kreis 2,Enge,47.35932,8.52634,Private room,,2,18,2017-09-23,0.14,1,0,0,
10506470,Exclusive Seefeld flat with private Rooftop,54170965,1462728098128318036,Asa,Kreis 8,Seefeld,47.36204,8.54883,Entire home/apt,0,7,13,2025-08-31,0.10,1,223,2,
10532613,Lovely 2BR apartment - Mainau 8,23561865,1465274926504678242,Dimiter,Kreis 8,Mühlebach,47.36124,8.55203,Entire home/apt,0,1,224,2026-06-14,1.77,145,98,4,
10701017,"Cosy room in Zurich, little garden&friendly cat",54829910,1465897546872133025,Reisemuus,Kreis 2,Wollishofen,47.34258,8.52317,Entire home/apt,,1,93,2026-06-20,0.74,1,62,12,
10704449,Downtown Zürich main station(HB),16814424,1462995631519047350,Maria  C,Kreis 6,Unterstrass,47.38096,8.5439,Entire home/apt,,1,81,2021-01-05,0.64,1,0,0,
10720130,Room 7,40667302,1465605745221598258,Peter,Kreis 7,Fluntern,47.3774,8.55989,Private room,0,2,17,2026-06-26,0.25,14,171,3,
10762056,"Apartment ""Limmat 5"" in the heart of Zurich",12886487,1462897903332723581,Stephanies,Kreis 1,Rathaus,47.37485,8.5441,Entire home/apt,0,1,28,2026-06-12,0.30,99,323,3,
10871301,Charming flat / near lake (FB7),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.36215,8.54946,Entire home/apt,0,1,181,2026-06-07,1.45,145,23,27,
10892010,Nice 3.5 room Strawberry Apartment,12886487,1462897903332723581,Stephanies,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,,1,89,2026-06-22,0.77,99,317,11,
10973187,Gorgeous flat in hip & vibrant area,56932925,1465930571987610737,Hyesook,Kreis 5,Gewerbeschule,47.38165,8.53305,Entire home/apt,0,1,491,2026-06-19,3.92,2,207,57,
11075723,2 BR apartment near the lake / city centre D5,23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.35721,8.5547,Entire home/apt,0,,177,2026-06-17,1.42,145,0,14,
11092692,City House Bernoulli,57600752,1466690595654809903,Ruth,Kreis 10,Höngg,47.39524765208742,8.509392539249856,Entire home/apt,0,3,8,2026-06-02,0.06,1,342,1,
11128754,Quiet Room in big and unique Loft-Apartment,521258,1462520634114606727,Beatrice,Kreis 4,Langstrasse,47.3763,8.52051,Private room,,5,8,2021-07-18,0.07,1,0,0,
11152536,Private clean furnished room,22315609,1463176756665904746,Raffaele And Stella,Kreis 12,Schwamendingen-Mitte,47.40999,8.57506,Private room,,5,29,2026-05-26,0.23,1,0,1,
11221242,Apartment a minute walk from the Zurich lake,29087804,1465428732581320809,Cintia,Kreis 8,Seefeld,47.36029,8.55096,Entire home/apt,,7,0,,,1,0,0,
11266276,"Comfortable Zurich Studio – Central, Workspace",58818657,1466704666219617003,Book A Home AG,Kreis 11,Affoltern,47.41888,8.5081,Entire home/apt,,7,32,2026-06-02,0.26,48,58,1,
11307775,3 1/2 Zimmer Wohnung an der Limmat,59121805,1466712043205051667,Roland,Kreis 9,Altstetten,47.39785,8.50014,Entire home/apt,,180,0,,,1,365,0,
11334434,Easy Two Bedroom Apartment,58818657,1466704666219617003,Book A Home AG,Kreis 11,Affoltern,47.41888,8.5081,Entire home/apt,0,7,27,2026-01-03,0.21,48,71,2,
11597416,"Zurich old town, exclusive",58977221,1462741480836595323,Trudi,Kreis 1,Rathaus,47.36953,8.54568,Private room,0,2,94,2025-05-21,0.97,2,267,0,
11798707,Lovely 2.5 apartment with SW facing balcony!,16053098,1462977104700232232,Sophie,Kreis 12,Hirzenbach,47.40154,8.5926,Entire home/apt,,5,0,,,1,0,0,
11949543,Sunny room in music-design flat in the city center,63811207,1466787506259583056,Happy,Kreis 5,Gewerbeschule,47.3875,8.52901,Private room,,1,104,2026-06-24,0.84,1,0,8,
11977829,Nice 2.5 room Raspberry Apartment,12886487,1462897903332723581,Stephanies,Kreis 11,Oerlikon,47.40802,8.54762,Entire home/apt,,1,9,2025-09-22,0.11,99,242,1,
12242242,Cheap room near city center,65876908,1466814555132877951,Antonella,Kreis 10,Wipkingen,47.39408,8.52934,Private room,,3,4,2020-01-01,0.04,1,0,0,
12316807,Schöne und gut gelegene Wohnung,11090888,1462856856469912317,David,Kreis 3,Sihlfeld,47.36793,8.52309,Entire home/apt,0,21,1,2022-10-25,0.02,1,364,0,
12469141,Central quiet 2 bed room flat near Hallenstadion,67421613,1466833137966658565,Jung Soo,Kreis 11,Oerlikon,47.40782,8.55493,Entire home/apt,0,1,756,2026-06-21,6.12,3,24,31,
12617563,Private Room near lake and the city,68497754,1466846374571836235,Luba,Kreis 2,Wollishofen,47.34859,8.52878,Private room,,4,0,,,1,0,0,
12664810,Private room by the limmat,8906890,1462789985080078989,William,Kreis 6,Unterstrass,47.38286,8.54083,Private room,,30,18,2016-10-26,0.15,1,0,0,
12786627,Superb apartment,69603192,1466861447167218362,Balbir,Kreis 4,Hard,47.37997,8.50702,Entire home/apt,,2,13,2022-09-28,0.11,1,0,0,
12819700,"Gem with private garage near Lake, Parks, and City",69931796,1466865723672770946,Angelika,Kreis 2,Enge,47.35285,8.53055,Entire home/apt,1,1,143,2026-06-27,1.17,1,323,22,
12844495,Easy One Bedroom Apartment,58818657,1466704666219617003,Book A Home AG,Kreis 11,Affoltern,47.41888,8.5081,Entire home/apt,0,7,6,2023-08-23,0.05,48,87,0,
12860185,Wake up in the heart of the Old town,70291646,1466870076789714449,Sofia Sara,Kreis 1,Lindenhof,47.37328,8.53989,Private room,0,1,76,2025-07-28,0.62,2,29,3,
13060550,"Beautiful, central flat with Limmat (river) view",49533468,1465756543766474601,Rebekka,Kreis 10,Wipkingen,47.39397,8.51498,Entire home/apt,,2,39,2026-05-25,0.32,1,0,3,
13071400,Chez Ruth,72456043,1466894771330332191,Ruth,Kreis 3,Sihlfeld,47.37856,8.50458,Private room,0,1,245,2026-06-22,2.00,1,104,23,
13078820,House with pool in a great/quiet area in Zurich,11368311,1462863254372966911,Thomas,Kreis 8,Weinegg,47.35203,8.5795,Entire home/apt,0,6,12,2025-08-09,0.11,1,17,2,
13138331,"Close to public transportation, 10min from center",3592245,1462633323058971547,Fabio,Kreis 6,Unterstrass,47.39984,8.54309,Private room,,2,45,2025-10-31,0.37,4,183,1,
13163060,The heart of the oldtown,70291646,1466870076789714449,Sofia Sara,Kreis 1,Lindenhof,47.37348,8.54147,Private room,,7,108,2025-09-28,0.88,2,333,2,
13307128,A night or a ride on a great Motorboat in Zurich,22004663,1462619476004484901,Patrick,Kreis 1,Rathaus,47.36827,8.54274,Entire home/apt,0,1,2,2018-07-31,0.02,1,364,0,
13353575,Antik House with a beautiful garden,16506657,1462598156690299623,Karen,Kreis 2,Enge,47.35843,8.52863,Private room,0,4,63,2026-06-15,0.54,3,49,15,
13432999,Paradeplatz / In Gassen Apartment by Airhome,475053,1462519309454418320,James,Kreis 1,Lindenhof,47.37067,8.54021,Entire home/apt,,1,189,2026-06-22,1.55,14,331,25,
13514089,Löwenplatz Apartment next to Station by Airhome,475053,1462519309454418320,James,Kreis 1,City,47.37507,8.53504,Entire home/apt,,1,216,2026-06-27,1.77,14,328,15,
13517210,Charming 1BR apartment in the old town - UZ4,23561865,1465274926504678242,Dimiter,Kreis 1,Rathaus,47.3718,8.54541,Entire home/apt,0,1,313,2026-05-22,2.58,145,2,10,
13656976,"Nice flat 10min to town center, 20min to airport",3592245,1462633323058971547,Fabio,Kreis 6,Unterstrass,47.39961,8.54144,Entire home/apt,,14,5,2021-08-14,0.04,4,0,0,
13720909,"Comfortable Zurich Studio – Central, Workspace",58818657,1466704666219617003,Book A Home AG,Kreis 11,Affoltern,47.41888,8.5081,Entire home/apt,,7,23,2026-05-28,0.19,48,87,1,
13738654,Executive 2 BD flat / city center (Hösch 1),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.35733,8.55358,Entire home/apt,0,2,99,2026-06-15,0.82,145,6,42,
13738854,Executive 1BD flat / city center (Hösch 3),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.35733,8.55358,Entire home/apt,0,1,149,2026-06-15,1.23,145,39,7,
13738980,2BR apartment near the lake / city center D6,23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.35721,8.5547,Entire home/apt,0,1,98,2026-05-22,0.82,145,16,4,
13740005,Very nice 2BD flat city center Enge (Wille 1),23561865,1465274926504678242,Dimiter,Kreis 2,Enge,47.36376,8.53257,Entire home/apt,0,1,321,2026-04-11,2.65,145,135,9,
13754939,Sunny flat with own garden and cat!,69606001,1466861528570958159,Sabrina,Kreis 10,Wipkingen,47.39614,8.52994,Entire home/apt,,10,2,2017-04-17,0.02,1,0,0,
13821357,Wonderful attic apartment in Zurich downtown!,81431934,1466990008997084199,Rico,Kreis 3,Sihlfeld,47.37876,8.50788,Entire home/apt,0,1,28,2026-05-01,0.23,1,92,2,
13879118,Charming flat in hip & vibrant area,56932925,1465930571987610737,Hyesook,Kreis 5,Gewerbeschule,47.38134,8.53501,Entire home/apt,0,1,381,2026-06-25,3.15,2,258,48,
13895923,Apartment with balcony in Zurich City Centre,19367610,1463077081623548497,Charlene,Kreis 4,Langstrasse,47.37391,8.52971,Entire home/apt,,14,3,2019-01-01,0.03,3,0,0,
13907213,"architect-musician studio, Zurich",17514955,1463011913446354957,Lukasz,Kreis 2,Enge,47.36422,8.52564,Entire home/apt,,3,22,2025-01-18,0.18,1,0,0,
13927064,"Bright modern home, 2 workspaces, balcony & piano",25739430,1462634707076630071,Julian,Kreis 5,Escher Wyss,47.38881,8.51445,Entire home/apt,,2,104,2026-06-21,0.86,1,145,11,
13980689,Amazing oldtown location by Airhome 1st floor,475053,1462519309454418320,James,Kreis 1,Rathaus,47.37137,8.54428,Entire home/apt,,1,199,2026-06-13,1.66,14,347,31,
14113525,Cozy & quiet room in antik house close to the lake,16506657,1462598156690299623,Karen,Kreis 2,Enge,47.3587,8.52873,Private room,0,2,267,2026-06-14,2.21,3,104,30,
14165529,Nice room in a private flat,4248093,1462651560239965671,Sabine,Kreis 12,Hirzenbach,47.39687,8.58834,Private room,0,2,73,2026-06-14,0.61,2,6,13,
14189519,modernes Studio,15547956,1462964933861077384,Lorenzo Giacomo,Kreis 3,Sihlfeld,47.3796,8.506,Entire home/apt,,3,22,2026-06-16,0.18,1,1,3,
14437525,Zürich City & Private Room,87480387,1467051659824526428,⁨Lilly Yeng P.⁩,Kreis 3,Alt-Wiedikon,47.3642687,8.5210181,Private room,0,2,118,2026-06-25,1.07,1,349,17,
14477404,Central and bright room in Zürich,14668334,1462944050650671276,Lea,Kreis 4,Langstrasse,47.37645,8.52396,Private room,0,1,197,2026-06-14,1.66,3,104,26,
14497537,Cozy newly furnished 2 bedroom in Seefeld-NO PARTY,8887876,1462789540853646986,Dominique,Kreis 8,Seefeld,47.35908,8.54942,Entire home/apt,0,1,475,2026-06-14,4.26,1,83,56,
14497922,"4.5  Maisonette, Zürich",17857491,1463030557768341981,Roland,Kreis 9,Altstetten,47.38217,8.50044,Entire home/apt,0,3,46,2022-10-14,0.40,1,37,0,
14652186,Living directly at the Water,18852846,1463063155638283938,Marco,Kreis 10,Wipkingen,47.39419,8.51608,Entire home/apt,,3,12,2018-08-24,0.10,1,0,0,
14659604,Sweet and cosy Apartment in City Center of Zurich,88346063,1462844149365454030,Cristian,Kreis 6,Oberstrass,47.38359,8.54946,Entire home/apt,0,2,210,2026-06-16,1.80,1,12,17,
14781925,Quiet Zurich room in lovely neighborhood,447662,1462518647471513725,Alexandra,Kreis 10,Höngg,47.41419,8.48023,Private room,0,5,9,2023-11-14,0.08,1,58,0,
14784853,Studio walking distance to University/ETH Zurich.,27980404,1465413106795026115,Marlise,Kreis 6,Oberstrass,47.37988,8.55055,Entire home/apt,0,5,17,2025-11-23,0.18,1,57,3,
14823254,"Quiet bedroom,near Hallenstadion and central.",67421613,1466833137966658565,Jung Soo,Kreis 11,Oerlikon,47.4076,8.54959,Private room,1,1,148,2026-07-01,1.24,3,13,11,
14861181,Direkt im belebten Kreis 4,5536039,1462541116033857285,Jacqueline,Kreis 4,Langstrasse,47.37922,8.526,Entire home/apt,0,1,140,2022-11-12,1.18,1,3,0,
14921512,"Executive 1BR flat, city center (Hammer 1)",23561865,1465274926504678242,Dimiter,Kreis 8,Weinegg,47.3596,8.55853,Entire home/apt,0,2,174,2026-06-05,1.46,145,106,4,
14924969,Charming 1BR flat near the lake (FB1),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.3619,8.54828,Entire home/apt,0,2,83,2025-08-11,0.70,145,9,5,
14925431,Executive 2BR apt near lake/city center (Dufour 4),23561865,1465274926504678242,Dimiter,Kreis 8,Seefeld,47.3572,8.55317,Entire home/apt,,1,79,2026-06-12,0.69,145,24,28,
14998360,"Schöne Wohnung,grosse Dachterrasse,Nähe Idaplatz",1216871,1462539994156217791,Salvatore,Kreis 3,Sihlfeld,47.37474,8.51767,Entire home/apt,,2,0,,,1,0,0,
15169764,Amazing maisonette flat in the old town - Waldmann,23561865,1465274926504678242,Dimiter,Kreis 1,Rathaus,47.36867,8.54664,Entire home/apt,,2,51,2026-05-10,0.46,145,0,2,
15172572,Stylish flat w/garden in top location,2361694,1462523758119770974,Petra,Kreis 3,Alt-Wiedikon,47.36123275756836,8.516104698181152,Entire home/apt,0,2,246,2026-06-26,2.13,2,126,15,
15250857,1 Bedroom Apartment with Balcony & Garden View,90399530,1467093621434773257,Daniella,Kreis 3,Alt-Wiedikon,47.35884,8.51727,Entire home/apt,,1,29,2026-05-29,0.25,12,353,5,
15253929,Central Stay in Zürich Wipkingen,73355613,1466904859229452990,Alessandra,Kreis 10,Wipkingen,47.39451,8.52535,Private room,0,1,67,2026-07-01,0.61,1,46,11,
15341716,Beautiful Cozy Attic Appartment in the Center,35842531,1465530841478067323,Michael,Kreis 4,Langstrasse,47.37519,8.5238,Entire home/apt,,1,172,2021-09-15,1.50,2,0,0,
